month,Platform,Transaction_Type,Crypto,Wallet_Type,Status,Transaction_Count,Total_Value,Avg_Value,Avg_Fee_Pct,Total_Fees,Unique_Users,quarter,Total_Monthly_Unique_Users,Total_Quarterly_Unique_Users
2024-10,Kraken,Sell,Avalanche,Trezor,Completed,1,892941.57,892941.57,0.045952771579443885,41033.14,1,2024Q4,436,1214
2024-10,Kraken,Sell,BNB,Cold Wallet,Pending,1,4335458.85,4335458.85,0.02169043537340921,94037.99,1,2024Q4,436,1214
2024-10,Kraken,Sell,BNB,Ledger,Completed,1,1658023.52,1658023.52,0.0034259767316207916,5680.35,1,2024Q4,436,1214
2024-10,Kraken,Sell,BNB,Trezor,Pending,1,922076.51,922076.51,0.013195488517541782,12167.25,1,2024Q4,436,1214
2024-10,Kraken,Sell,Cardano,Hot Wallet,Pending,1,347406.73,347406.73,0.04358430246875183,15141.48,1,2024Q4,436,1214
2024-10,Kraken,Sell,Cardano,Ledger,Completed,1,1145735.57,1145735.57,0.04060233549352055,46519.54,1,2024Q4,436,1214
2024-10,Kraken,Sell,Cardano,Ledger,Pending,1,1261324.99,1261324.99,0.04068823689919915,51321.09,1,2024Q4,436,1214
2024-10,Kraken,Sell,Dogecoin,Exchange Wallet,Pending,1,520507.44,520507.44,0.009618075776207925,5006.28,1,2024Q4,436,1214
2024-10,Kraken,Sell,Ethereum,Trezor,Failed,1,1283095.91,1283095.91,0.008384182286108292,10757.71,1,2024Q4,436,1214
2024-10,Kraken,Sell,Solana,Hot Wallet,Pending,1,123391.51,123391.51,0.047179745186682616,5821.58,1,2024Q4,436,1214
2024-10,Kraken,Sell,Solana,Trezor,Failed,1,310140.78,310140.78,0.002514406522096191,779.82,1,2024Q4,436,1214
2024-10,Kraken,Sell,XRP,Hot Wallet,Pending,1,1935004.44,1935004.44,0.03698486603989395,71565.88,1,2024Q4,436,1214
2024-10,Kraken,Sell,XRP,Ledger,Failed,1,474246.72,474246.72,0.04162512710683587,19740.58,1,2024Q4,436,1214
2024-10,Kraken,Sell,XRP,Trezor,Failed,1,3174935.96,3174935.96,0.014319640009368882,45463.94,1,2024Q4,436,1214
2024-10,Kraken,Stake,BNB,Exchange Wallet,Pending,1,1310663.74,1310663.74,0.04580962924937559,60041.02,1,2024Q4,436,1214
2024-10,Kraken,Stake,BNB,Trezor,Failed,1,122194.57,122194.57,0.010447681922363653,1276.65,1,2024Q4,436,1214
2024-10,Kraken,Stake,Bitcoin,Hot Wallet,Pending,1,365988.73,365988.73,0.026550489683111283,9717.18,1,2024Q4,436,1214
2024-10,Kraken,Stake,Cardano,Exchange Wallet,Failed,1,146722.42,146722.42,0.04547191901551242,6671.75,1,2024Q4,436,1214
2024-10,Kraken,Stake,Dogecoin,Exchange Wallet,Completed,1,47763.8,47763.8,0.030975550521524668,1479.51,1,2024Q4,436,1214
2024-10,Kraken,Stake,Dogecoin,Hot Wallet,Failed,1,1759368.28,1759368.28,0.011156646520875096,19628.65,1,2024Q4,436,1214
2024-10,Kraken,Stake,Litecoin,Exchange Wallet,Pending,1,834956.96,834956.96,0.04127496583776007,34462.82,1,2024Q4,436,1214
2024-10,Kraken,Stake,Solana,Hot Wallet,Failed,1,1197350.89,1197350.89,0.046159317591520733,55268.9,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Bitcoin,Hot Wallet,Completed,1,2336909.29,2336909.29,0.014341823254936865,33515.54,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Cardano,Ledger,Completed,1,6951.91,6951.91,0.04014292475017657,279.07,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Cardano,Ledger,Failed,1,359743.53,359743.53,0.0466169329021706,16770.14,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Dogecoin,Ledger,Pending,1,3896200.5,3896200.5,0.0028875747025852495,11250.57,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Ethereum,Cold Wallet,Completed,1,613487.52,613487.52,0.04876363255115605,29915.88,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Ethereum,Trezor,Completed,1,1194623.22,1194623.22,0.034561382458311835,41287.83,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Ethereum,Trezor,Pending,1,5250.86,5250.86,0.0025443451167999147,13.36,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Litecoin,Cold Wallet,Pending,1,2279328.04,2279328.04,0.002994663286816758,6825.82,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Polkadot,Cold Wallet,Completed,1,4082200.78,4082200.78,0.008689317824293788,35471.54,1,2024Q4,436,1214
2024-10,Kraken,Transfer,Polkadot,Ledger,Failed,1,1583144.1,1583144.1,0.039818554735478594,63038.51,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,BNB,Hot Wallet,Completed,1,286249.08,286249.08,0.012152737748537043,3478.71,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Bitcoin,Trezor,Failed,1,241966.27,241966.27,0.0313308131749107,7581.0,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Cardano,Exchange Wallet,Failed,2,2023851.72,1011925.86,0.02782608054852938,72314.75,2,2024Q4,436,1214
2024-10,Kraken,Withdraw,Dogecoin,Cold Wallet,Completed,1,2725287.02,2725287.02,0.03828357499020415,104333.73,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Dogecoin,Exchange Wallet,Pending,1,4408367.04,4408367.04,0.02358008511015453,103949.67,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Dogecoin,Hot Wallet,Failed,1,1878691.91,1878691.91,0.03183941958849442,59816.46,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Dogecoin,Trezor,Failed,1,1064279.17,1064279.17,0.02129869740850044,22667.76,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Ethereum,Exchange Wallet,Completed,1,4252122.95,4252122.95,0.013339708344980947,56722.08,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Ethereum,Exchange Wallet,Failed,1,1910255.05,1910255.05,0.004394371317065751,8394.37,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Litecoin,Ledger,Failed,1,272155.64,272155.64,0.02336078723189422,6357.77,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Polkadot,Trezor,Failed,1,2999487.69,2999487.69,0.011770696748550417,35306.06,1,2024Q4,436,1214
2024-10,Kraken,Withdraw,Solana,Exchange Wallet,Completed,1,497046.41,497046.41,0.013275561129191135,6598.57,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Avalanche,Exchange Wallet,Pending,1,2828461.64,2828461.64,0.005390774894864758,15247.6,1,2024Q4,436,1214
2024-10,KuCoin,Buy,BNB,Cold Wallet,Pending,1,740196.89,740196.89,0.04713218938274653,34887.1,1,2024Q4,436,1214
2024-10,KuCoin,Buy,BNB,Ledger,Failed,1,2712473.55,2712473.55,0.022415337469373665,60801.01,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Bitcoin,Exchange Wallet,Pending,1,4165136.63,4165136.63,0.031389750592647425,130742.6,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Bitcoin,Hot Wallet,Failed,1,778162.56,778162.56,0.0268342517018552,20881.41,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Cardano,Hot Wallet,Completed,1,829369.96,829369.96,0.03692244893943349,30622.37,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Dogecoin,Cold Wallet,Failed,1,520110.29,520110.29,0.036777045883864365,19128.12,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Ethereum,Exchange Wallet,Failed,1,426689.61,426689.61,0.034235401232291546,14607.89,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Ethereum,Ledger,Failed,1,3764189.08,3764189.08,0.028822593045724473,108493.69,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Litecoin,Trezor,Pending,1,109436.11,109436.11,0.01818476552209321,1990.07,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Polkadot,Exchange Wallet,Pending,1,442080.33,442080.33,0.013642407478296988,6031.04,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Polkadot,Hot Wallet,Failed,1,1841657.23,1841657.23,0.04630744451832657,85282.44,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Polkadot,Trezor,Failed,1,3952848.79,3952848.79,0.023993171770175403,94841.38,1,2024Q4,436,1214
2024-10,KuCoin,Buy,Solana,Exchange Wallet,Completed,1,4503627.96,4503627.96,0.01184442198018506,53342.87,1,2024Q4,436,1214
2024-10,KuCoin,Buy,XRP,Hot Wallet,Completed,1,948992.69,948992.69,0.0012890931752066498,1223.34,1,2024Q4,436,1214
2024-10,KuCoin,Buy,XRP,Hot Wallet,Pending,1,1437767.99,1437767.99,0.023904114042767082,34368.57,1,2024Q4,436,1214
2024-10,KuCoin,Sell,Avalanche,Ledger,Failed,1,357051.07,357051.07,0.03357057577225577,11986.41,1,2024Q4,436,1214
2024-10,KuCoin,Sell,BNB,Cold Wallet,Failed,1,4667954.91,4667954.91,0.019840667227010552,92615.34,1,2024Q4,436,1214
2024-10,KuCoin,Sell,Bitcoin,Cold Wallet,Pending,2,2142532.7399999998,1071266.3699999999,0.023689104382146935,11268.21,2,2024Q4,436,1214
2024-10,KuCoin,Sell,Cardano,Hot Wallet,Pending,1,749523.02,749523.02,0.0054147102780112075,4058.45,1,2024Q4,436,1214
2024-10,KuCoin,Sell,Ethereum,Exchange Wallet,Failed,1,4467545.09,4467545.09,0.0036863265324088767,16468.83,1,2024Q4,436,1214
2024-10,KuCoin,Sell,Litecoin,Exchange Wallet,Failed,1,1632204.2,1632204.2,0.004795533549049807,7827.29,1,2024Q4,436,1214
2024-10,KuCoin,Sell,Solana,Cold Wallet,Pending,1,3242132.27,3242132.27,0.031595290219297564,102436.11,1,2024Q4,436,1214
2024-10,KuCoin,Sell,XRP,Hot Wallet,Completed,1,2305465.87,2305465.87,0.04006117861115853,92359.68,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Avalanche,Cold Wallet,Completed,1,601861.37,601861.37,0.028355732483711326,17066.22,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Cardano,Hot Wallet,Pending,1,1796041.73,1796041.73,0.008614688479426365,15472.34,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Dogecoin,Ledger,Pending,1,56213.1,56213.1,0.04554489967640994,2560.22,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Ethereum,Cold Wallet,Failed,1,427846.56,427846.56,0.013832856339899053,5918.34,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Ethereum,Exchange Wallet,Failed,1,3399635.78,3399635.78,0.022808396257083755,77540.24,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Solana,Hot Wallet,Pending,1,2683945.14,2683945.14,0.03496452241195958,93842.86,1,2024Q4,436,1214
2024-10,KuCoin,Stake,Solana,Ledger,Completed,1,874273.07,874273.07,0.03690257781816384,32262.93,1,2024Q4,436,1214
2024-10,KuCoin,Stake,XRP,Hot Wallet,Completed,1,1044916.01,1044916.01,0.01553826321409316,16236.18,1,2024Q4,436,1214
2024-10,KuCoin,Stake,XRP,Ledger,Completed,1,943458.53,943458.53,0.03360792127238491,31707.68,1,2024Q4,436,1214
2024-10,KuCoin,Stake,XRP,Ledger,Failed,1,9229.59,9229.59,0.024619728503649674,227.23,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,BNB,Cold Wallet,Pending,2,2304580.7800000003,1152290.3900000001,0.0218202411341351,50838.130000000005,2,2024Q4,436,1214
2024-10,KuCoin,Transfer,Bitcoin,Cold Wallet,Pending,1,4707206.99,4707206.99,0.04132288858621023,194515.39,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Bitcoin,Hot Wallet,Failed,1,2606272.16,2606272.16,0.017125901387060053,44634.76,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Bitcoin,Ledger,Pending,1,2097260.25,2097260.25,0.038639939893010414,81038.01,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Cardano,Cold Wallet,Pending,1,255936.98,255936.98,0.005176938479152173,1324.97,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Cardano,Ledger,Pending,1,132107.72,132107.72,0.02577396688096653,3404.94,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Dogecoin,Exchange Wallet,Completed,1,2106517.4,2106517.4,0.015337485462973153,32308.68,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Dogecoin,Trezor,Completed,1,912761.8,912761.8,0.024605532352471367,22458.99,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Dogecoin,Trezor,Failed,1,5169012.5,5169012.5,0.02252253210840562,116419.25,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Ethereum,Cold Wallet,Pending,1,25113.94,25113.94,0.02300953175805947,577.86,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Ethereum,Trezor,Completed,1,1539393.1,1539393.1,0.035869064243564557,55216.59,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Polkadot,Cold Wallet,Completed,1,2211207.36,2211207.36,0.033244783519533874,73511.11,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Polkadot,Ledger,Failed,1,1049760.27,1049760.27,0.0190278014617566,19974.63,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Polkadot,Trezor,Failed,1,3061028.9,3061028.9,0.0018377480852924974,5625.4,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Solana,Exchange Wallet,Pending,1,1406307.64,1406307.64,0.03634166418949413,51107.56,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Solana,Trezor,Failed,1,568814.36,568814.36,0.004972782332710447,2828.59,1,2024Q4,436,1214
2024-10,KuCoin,Transfer,Solana,Trezor,Pending,1,506214.49,506214.49,0.0282041116602569,14277.33,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Avalanche,Trezor,Failed,1,511778.29,511778.29,0.04346147625761929,22242.64,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,BNB,Hot Wallet,Failed,1,1013488.97,1013488.97,0.013448493672309034,13629.9,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Cardano,Ledger,Completed,1,1269610.15,1269610.15,0.010449569893561422,13266.88,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Cardano,Trezor,Completed,1,1397466.84,1397466.84,0.008973486626702354,12540.15,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Dogecoin,Hot Wallet,Failed,1,1253340.74,1253340.74,0.01468217653245677,18401.77,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Dogecoin,Ledger,Completed,1,651190.31,651190.31,0.03414825076251518,22237.01,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Ethereum,Hot Wallet,Failed,1,448795.76,448795.76,0.03823144407603138,17158.11,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,Solana,Ledger,Pending,1,1488145.64,1488145.64,0.01866739333389439,27779.8,1,2024Q4,436,1214
2024-10,KuCoin,Withdraw,XRP,Trezor,Failed,1,1011031.4,1011031.4,0.04111579521664708,41569.36,1,2024Q4,436,1214
2024-10,OKX,Buy,Avalanche,Cold Wallet,Failed,1,3693080.05,3693080.05,0.008387546324645738,30975.88,1,2024Q4,436,1214
2024-10,OKX,Buy,Avalanche,Ledger,Pending,1,2027412.03,2027412.03,0.011612962560945244,23544.26,1,2024Q4,436,1214
2024-10,OKX,Buy,Bitcoin,Exchange Wallet,Pending,1,1758832.11,1758832.11,0.027059376349457254,47592.9,1,2024Q4,436,1214
2024-10,OKX,Buy,Ethereum,Hot Wallet,Completed,1,512162.49,512162.49,0.013924643329502714,7131.68,1,2024Q4,436,1214
2024-10,OKX,Buy,Ethereum,Ledger,Completed,1,1616708.96,1616708.96,0.014215329146193388,22982.05,1,2024Q4,436,1214
2024-10,OKX,Buy,Litecoin,Cold Wallet,Pending,1,201320.13,201320.13,0.02804473650995556,5645.97,1,2024Q4,436,1214
2024-10,OKX,Buy,Litecoin,Ledger,Pending,1,2418397.56,2418397.56,0.013841285053231695,33473.73,1,2024Q4,436,1214
2024-10,OKX,Buy,XRP,Cold Wallet,Completed,1,352762.74,352762.74,0.04969807752372034,17531.63,1,2024Q4,436,1214
2024-10,OKX,Sell,Avalanche,Hot Wallet,Completed,1,4654215.76,4654215.76,0.044395760887544246,206627.45,1,2024Q4,436,1214
2024-10,OKX,Sell,Avalanche,Trezor,Completed,1,1480733.8,1480733.8,0.029107102167857585,43099.87,1,2024Q4,436,1214
2024-10,OKX,Sell,BNB,Exchange Wallet,Pending,1,11253.45,11253.45,0.03844687629127068,432.66,1,2024Q4,436,1214
2024-10,OKX,Sell,BNB,Trezor,Completed,1,395771.85,395771.85,0.0266919691231198,10563.93,1,2024Q4,436,1214
2024-10,OKX,Sell,Bitcoin,Ledger,Completed,2,1648465.6600000001,824232.8300000001,0.0037615786395620685,5477.8,2,2024Q4,436,1214
2024-10,OKX,Sell,Bitcoin,Ledger,Pending,1,432582.52,432582.52,0.038069406965403965,16468.16,1,2024Q4,436,1214
2024-10,OKX,Sell,Bitcoin,Trezor,Failed,1,499624.3,499624.3,0.04235898854399196,21163.58,1,2024Q4,436,1214
2024-10,OKX,Sell,Cardano,Hot Wallet,Failed,1,65678.98,65678.98,0.04015516075310548,2637.35,1,2024Q4,436,1214
2024-10,OKX,Sell,Dogecoin,Cold Wallet,Failed,1,351945.3,351945.3,0.032869056640335875,11568.11,1,2024Q4,436,1214
2024-10,OKX,Sell,Dogecoin,Trezor,Pending,1,117349.92,117349.92,0.006820456290042635,800.38,1,2024Q4,436,1214
2024-10,OKX,Sell,Litecoin,Exchange Wallet,Completed,1,835418.53,835418.53,0.04533453429624071,37873.31,1,2024Q4,436,1214
2024-10,OKX,Sell,Litecoin,Ledger,Completed,1,1294810.33,1294810.33,0.0492322222977631,63746.39,1,2024Q4,436,1214
2024-10,OKX,Sell,Polkadot,Trezor,Pending,1,5007660.27,5007660.27,0.03680843748611565,184324.15,1,2024Q4,436,1214
2024-10,OKX,Sell,XRP,Ledger,Failed,1,2336874.5,2336874.5,0.02446337190978805,57167.83,1,2024Q4,436,1214
2024-10,OKX,Stake,Avalanche,Trezor,Pending,1,357162.49,357162.49,0.02230889363549907,7967.9,1,2024Q4,436,1214
2024-10,OKX,Stake,BNB,Hot Wallet,Pending,1,1727692.42,1727692.42,0.02913592686827902,50337.92,1,2024Q4,436,1214
2024-10,OKX,Stake,Bitcoin,Cold Wallet,Failed,1,31922.79,31922.79,0.04579925501499085,1462.04,1,2024Q4,436,1214
2024-10,OKX,Stake,Litecoin,Exchange Wallet,Completed,1,3183099.54,3183099.54,0.002810132038786321,8944.93,1,2024Q4,436,1214
2024-10,OKX,Stake,Litecoin,Trezor,Failed,1,788987.09,788987.09,0.011516969181333499,9086.74,1,2024Q4,436,1214
2024-10,OKX,Stake,Polkadot,Exchange Wallet,Pending,1,746021.79,746021.79,0.026687947010234112,19909.79,1,2024Q4,436,1214
2024-10,OKX,Stake,Solana,Cold Wallet,Failed,1,914288.84,914288.84,0.0263313177923073,24074.43,1,2024Q4,436,1214
2024-10,OKX,Stake,XRP,Cold Wallet,Pending,1,32745.21,32745.21,0.013278583340891692,434.81,1,2024Q4,436,1214
2024-10,OKX,Transfer,Avalanche,Exchange Wallet,Failed,1,842455.72,842455.72,0.006569472873897752,5534.49,1,2024Q4,436,1214
2024-10,OKX,Transfer,BNB,Hot Wallet,Pending,1,385000.87,385000.87,0.0008388032993276093,322.94,1,2024Q4,436,1214
2024-10,OKX,Transfer,BNB,Trezor,Completed,1,4632869.07,4632869.07,0.0025744522065675383,11927.1,1,2024Q4,436,1214
2024-10,OKX,Transfer,BNB,Trezor,Failed,1,2862906.6,2862906.6,0.004422680083241276,12661.72,1,2024Q4,436,1214
2024-10,OKX,Transfer,Bitcoin,Exchange Wallet,Completed,1,980124.01,980124.01,0.027624402344760435,27075.34,1,2024Q4,436,1214
2024-10,OKX,Transfer,Bitcoin,Exchange Wallet,Pending,1,369425.91,369425.91,0.016960802776394328,6265.76,1,2024Q4,436,1214
2024-10,OKX,Transfer,Cardano,Hot Wallet,Failed,2,5453592.859999999,2726796.4299999997,0.021511303543976686,143328.11,2,2024Q4,436,1214
2024-10,OKX,Transfer,Cardano,Hot Wallet,Pending,1,303570.59,303570.59,0.015730805806978863,4775.41,1,2024Q4,436,1214
2024-10,OKX,Transfer,Dogecoin,Hot Wallet,Failed,1,2990896.25,2990896.25,0.0357738219772752,106995.79,1,2024Q4,436,1214
2024-10,OKX,Transfer,Dogecoin,Trezor,Completed,1,377427.05,377427.05,0.007943336334796354,2998.03,1,2024Q4,436,1214
2024-10,OKX,Transfer,Dogecoin,Trezor,Failed,1,3807898.86,3807898.86,0.03629074591545218,138191.49,1,2024Q4,436,1214
2024-10,OKX,Transfer,Ethereum,Ledger,Failed,1,634034.02,634034.02,0.00013885690234729045,88.04,1,2024Q4,436,1214
2024-10,OKX,Transfer,Litecoin,Hot Wallet,Failed,1,317788.75,317788.75,0.03426958946784617,10890.49,1,2024Q4,436,1214
2024-10,OKX,Transfer,Litecoin,Ledger,Failed,1,1274665.49,1274665.49,0.002499212558112011,3185.66,1,2024Q4,436,1214
2024-10,OKX,Transfer,Polkadot,Hot Wallet,Completed,1,814129.81,814129.81,0.003311941126440266,2696.35,1,2024Q4,436,1214
2024-10,OKX,Withdraw,BNB,Ledger,Completed,1,669963.85,669963.85,0.026026105736899088,17436.55,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Cardano,Ledger,Failed,1,337899.22,337899.22,0.012607309362833097,4260.0,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Dogecoin,Cold Wallet,Completed,2,6841009.97,3420504.985,0.024588123077142206,188042.1,2,2024Q4,436,1214
2024-10,OKX,Withdraw,Dogecoin,Exchange Wallet,Pending,1,2444469.38,2444469.38,0.03993064539838908,97609.24,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Ethereum,Cold Wallet,Pending,1,4012324.32,4012324.32,0.03974209642155747,159458.18,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Ethereum,Hot Wallet,Completed,1,2408482.57,2408482.57,0.04644897222569479,111871.54,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Ethereum,Ledger,Completed,1,3609041.28,3609041.28,0.043818102296685285,158141.34,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Litecoin,Exchange Wallet,Failed,1,3267461.33,3267461.33,0.008905751915968351,29099.2,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Polkadot,Cold Wallet,Completed,1,706504.49,706504.49,0.023421648742812662,16547.5,1,2024Q4,436,1214
2024-10,OKX,Withdraw,Polkadot,Trezor,Completed,1,2181118.11,2181118.11,0.0379622312154384,82800.11,1,2024Q4,436,1214
2024-10,OKX,Withdraw,XRP,Hot Wallet,Pending,1,3685042.01,3685042.01,0.008771802305721882,32324.46,1,2024Q4,436,1214
2024-11,Binance,Buy,BNB,Exchange Wallet,Completed,1,3862399.97,3862399.97,0.04332970725452859,167356.66,1,2024Q4,364,1214
2024-11,Binance,Buy,BNB,Hot Wallet,Completed,1,148709.62,148709.62,0.03515878797888126,5228.45,1,2024Q4,364,1214
2024-11,Binance,Buy,Bitcoin,Ledger,Failed,1,3657694.25,3657694.25,0.03929713644053218,143736.91,1,2024Q4,364,1214
2024-11,Binance,Buy,Cardano,Cold Wallet,Failed,1,1479202.39,1479202.39,0.012865947302856914,19031.34,1,2024Q4,364,1214
2024-11,Binance,Buy,Dogecoin,Cold Wallet,Failed,1,1357897.45,1357897.45,0.04442479069387751,60324.31,1,2024Q4,364,1214
2024-11,Binance,Buy,Ethereum,Trezor,Completed,1,4495870.87,4495870.87,0.03618349474525722,162676.32,1,2024Q4,364,1214
2024-11,Binance,Buy,Polkadot,Trezor,Completed,1,2000939.56,2000939.56,0.02464675644675644,49316.67,1,2024Q4,364,1214
2024-11,Binance,Buy,XRP,Exchange Wallet,Pending,1,3903632.23,3903632.23,0.01650056311785293,64412.13,1,2024Q4,364,1214
2024-11,Binance,Buy,XRP,Hot Wallet,Completed,1,525353.23,525353.23,0.04438052089258117,23315.45,1,2024Q4,364,1214
2024-11,Binance,Buy,XRP,Trezor,Completed,1,391210.0,391210.0,0.03736783313309987,14618.67,1,2024Q4,364,1214
2024-11,Binance,Sell,Avalanche,Cold Wallet,Failed,1,1537481.11,1537481.11,0.029610711769980706,45525.91,1,2024Q4,364,1214
2024-11,Binance,Sell,BNB,Exchange Wallet,Pending,1,543568.31,543568.31,0.03054180991529841,16601.56,1,2024Q4,364,1214
2024-11,Binance,Sell,Bitcoin,Exchange Wallet,Failed,1,1111362.98,1111362.98,0.02748226326559843,30542.77,1,2024Q4,364,1214
2024-11,Binance,Sell,Cardano,Hot Wallet,Pending,1,393219.39,393219.39,0.0021526151088327563,846.45,1,2024Q4,364,1214
2024-11,Binance,Sell,Dogecoin,Ledger,Completed,1,3641011.44,3641011.44,0.01514647808961567,55148.5,1,2024Q4,364,1214
2024-11,Binance,Sell,Ethereum,Cold Wallet,Completed,1,747070.63,747070.63,0.029212378486890858,21823.71,1,2024Q4,364,1214
2024-11,Binance,Sell,Solana,Cold Wallet,Failed,1,1047928.63,1047928.63,0.01741910610839977,18253.98,1,2024Q4,364,1214
2024-11,Binance,Sell,Solana,Hot Wallet,Pending,1,1361555.79,1361555.79,0.006456224610524406,8790.51,1,2024Q4,364,1214
2024-11,Binance,Stake,Avalanche,Trezor,Failed,1,732473.22,732473.22,0.021196611119789474,15525.95,1,2024Q4,364,1214
2024-11,Binance,Stake,BNB,Hot Wallet,Completed,1,885808.96,885808.96,0.010037277112211645,8891.11,1,2024Q4,364,1214
2024-11,Binance,Stake,Dogecoin,Trezor,Failed,1,1375732.7,1375732.7,0.030101036342306906,41410.98,1,2024Q4,364,1214
2024-11,Binance,Stake,Litecoin,Exchange Wallet,Pending,1,479001.71,479001.71,0.04265141349912926,20430.1,1,2024Q4,364,1214
2024-11,Binance,Stake,Litecoin,Ledger,Pending,1,3117604.84,3117604.84,0.007380871271677908,23010.64,1,2024Q4,364,1214
2024-11,Binance,Stake,Polkadot,Cold Wallet,Failed,1,155755.15,155755.15,0.014482089356274897,2255.66,1,2024Q4,364,1214
2024-11,Binance,Stake,Polkadot,Exchange Wallet,Pending,1,1299191.41,1299191.41,0.013665453653207269,17754.04,1,2024Q4,364,1214
2024-11,Binance,Stake,XRP,Trezor,Pending,1,26482.29,26482.29,0.019933699087201294,527.89,1,2024Q4,364,1214
2024-11,Binance,Transfer,Avalanche,Exchange Wallet,Pending,1,1382922.31,1382922.31,0.003172210013735334,4386.92,1,2024Q4,364,1214
2024-11,Binance,Transfer,BNB,Hot Wallet,Failed,1,9312.31,9312.31,0.022658180408513032,211.0,1,2024Q4,364,1214
2024-11,Binance,Transfer,Bitcoin,Exchange Wallet,Completed,1,1723889.28,1723889.28,0.004419378952225981,7618.52,1,2024Q4,364,1214
